@relation decoys		
@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric

@attribute	energy	{0,1}

@data
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,37,30,6,0,0,0,0,0,0,0,0,41,78,68,68,31,10,10,0,10,46.388659,44.57159577,0.667470601,421.06,5,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,2,12,0,0,6,0,0,0,4,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,4,0,2,9,75.11,481.3079702,2.853,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,33,30,29,4,0,0,0,0,0,0,0,0,38,68,56,56,26,12,12,0,12,38.07621,40.15927132,0.692270602,388.04,2,2,0,0,2,4,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,2,12,0,2,4,0,0,4,0,0,0,2,4,0,0,2,2,0,0,0,0,0,0,4,0,0,2,2,2,0,0,4,0,0,2,8,30.08,434.247047,5.625,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,38,30,6,0,0,0,0,0,0,0,0,41,79,69,69,31,10,10,0,10,46.821866,44.84250967,0.663846367,421.06,4,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,2,12,0,0,6,0,0,0,4,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,4,0,2,9,76.72,482.3157952,3.294,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,15,11,11,3,1,0,0,0,0,0,0,0,17,28,23,23,12,5,5,0,5,15.921277,16.96874272,0.686474505,79.04,4,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,6,0,0,3,0,0,0,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,1,0,59.97,201.090212,-0.287,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,36,30,6,0,0,0,0,0,0,0,0,41,77,67,67,31,10,10,0,10,45.955452,44.30068186,0.671195509,421.06,6,2,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,2,12,0,0,6,0,0,0,4,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,4,0,2,9,73.5,480.3001452,2.412,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,39,40,29,6,3,1,0,0,0,0,0,0,43,83,74,74,34,9,9,0,9,56.73828,47.71578954,0.659499128,367.1,7,4,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,8,0,1,4,0,0,0,2,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,1,14,128.02,552.2882601,2.207,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,29,25,22,2,5,0,0,0,0,0,0,0,31,56,47,47,22,9,9,0,9,36.974175,33.8627702,0.661120259,149.07,6,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,78.3,397.1763469,1.217,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,38,45,30,6,1,1,0,0,0,0,0,0,42,87,79,79,34,8,8,0,8,58.670315,48.64076084,0.65224504,358.08,4,4,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,8,0,1,4,0,0,0,2,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,1,14,106.3,537.3375561,4.025,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,16,17,12,2,2,0,0,0,0,0,0,0,17,34,30,30,13,4,4,0,4,22.118519,19.55106167,0.638350227,49.04,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57.18,221.1290028,0.581,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,23,32,21,2,0,0,0,0,0,0,0,0,24,56,50,50,18,6,6,0,6,38.942624,31.18517199,0.638077039,70.02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,6.02,312.256549,5.901,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,16,17,12,2,2,0,0,0,0,0,0,0,17,34,30,30,13,4,4,0,4,22.118519,19.55106167,0.638350227,49.04,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57.18,221.1290028,0.581,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,41,51,33,6,1,1,0,0,0,0,0,0,45,96,88,88,37,8,8,0,8,65.229557,53.26624425,0.647086976,385.08,4,4,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,8,0,1,4,0,0,0,2,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,1,17,106.3,579.3845063,5.521,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,28,30,23,3,0,0,0,2,0,0,0,2,31,61,55,55,25,6,6,0,6,40.48221,34.69441706,0.648645364,205.05,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,10.92,386.2407794,0.921,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,27,27,20,4,1,1,0,0,1,0,0,1,29,56,50,50,23,6,6,0,6,38.454589,33.33923936,0.684025405,139.07,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,73.57,406.1594102,4.876,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,28,27,23,2,3,0,0,0,0,0,0,0,30,57,48,48,21,9,9,0,9,36.286589,33.9749998,0.664337627,144.05,4,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,379.2021677,2.67,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,27,30,24,1,2,0,0,0,0,0,0,0,30,60,53,53,23,7,7,0,7,38.31021,34.31497883,0.659604895,198.03,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,6,26.3,364.2276542,2.332,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,40,38,26,6,6,2,0,0,0,0,0,0,42,80,71,71,33,9,9,0,9,56.405866,47.5054138,0.659988746,204.14,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,188.28,594.2294249,4.468,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,40,42,30,6,3,1,0,0,0,0,0,0,44,86,77,77,35,9,9,0,9,58.924694,49.25761734,0.657304703,376.1,7,4,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,8,0,1,4,0,0,0,2,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,1,15,128.02,566.3039102,2.365,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,43,55,36,5,2,0,0,0,0,0,0,0,47,102,94,94,39,8,8,0,8,68.642385,56.11968064,0.634838171,403.07,5,3,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,1,11,0,0,5,0,1,0,3,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0,3,1,1,16,70.65,589.435576,2.985,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,43,55,36,5,2,0,0,0,0,0,0,0,47,102,94,94,39,8,8,0,8,68.642385,56.11968064,0.634838171,403.07,5,3,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,1,11,0,0,5,0,1,0,3,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0,3,1,1,16,70.65,589.435576,2.985,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,43,55,36,5,2,0,0,0,0,0,0,0,47,102,94,94,39,8,8,0,8,68.642385,56.11968064,0.634838171,403.07,5,3,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,1,11,0,0,5,0,1,0,3,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0,3,1,1,16,70.65,589.435576,2.985,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,41,51,34,5,2,0,0,0,0,0,0,0,45,96,88,88,37,8,8,0,8,64.269557,53.03602504,0.637141649,385.07,5,3,0,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,1,11,0,0,5,0,1,0,3,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0,3,1,1,14,70.65,561.4042759,1.847,1
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,37,28,30,3,3,0,0,0,1,0,0,1,40,68,54,54,26,14,14,0,14,36.181796,43.09473316,0.706183363,268.07,6,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,79.79,513.1819194,5.244,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,38,31,30,5,2,1,0,0,0,0,0,0,41,72,58,58,27,14,14,0,14,42.705417,44.80480175,0.700985707,275.08,7,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,111.46,525.2198462,5.343,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,35,30,27,2,3,1,0,2,0,0,0,2,39,69,61,61,31,8,8,0,8,42.63421,41.26790556,0.679076831,331.08,5,2,0,0,0,2,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,9,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92.73,500.1945203,5.725,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,31,29,23,2,4,1,0,0,0,1,0,1,33,62,53,53,24,9,9,0,9,43.663003,37.70743069,0.689670629,159.08,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92.88,508.1031405,3.799,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,34,27,5,2,1,0,0,1,0,0,1,38,72,62,62,28,10,10,0,10,47.065038,43.70839935,0.683874782,184.09,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,102.34,527.212174,4.219,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,34,22,24,4,2,0,0,3,1,0,0,4,37,59,49,49,27,10,10,0,10,34.913554,37.45207816,0.690808875,247.1,6,1,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,7,0,1,3,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,9,80.28,490.1383383,5.5,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,33,27,5,2,0,0,0,2,0,0,2,38,71,61,61,28,10,10,0,10,44.111831,43.34128659,0.681751011,184.09,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,77.04,529.2011307,4.491,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,33,27,5,2,0,0,2,0,0,0,2,38,71,61,61,28,10,10,0,10,45.677831,42.4526841,0.653581264,184.09,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,77.04,497.2602317,3.569,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,35,37,28,5,2,0,0,0,0,0,0,0,37,74,64,64,27,10,10,0,10,47.644659,43.24323041,0.653154865,179.07,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,77.04,475.2947254,4.328,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,39,29,5,2,0,0,0,0,0,0,0,38,77,67,67,28,10,10,0,10,49.831073,44.78505821,0.651009397,184.07,7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,77.04,489.3103755,4.343,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,40,32,35,2,3,0,0,0,0,0,0,0,45,77,62,62,30,15,15,0,15,41.454624,47.32956931,0.701874385,465.05,5,2,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,9,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,9,53.96,528.2412929,5.966,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,28,28,3,3,1,0,0,1,0,0,1,39,67,55,55,27,12,12,0,12,39.599796,42.28178791,0.713100711,261.08,6,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,104.04,521.1539904,4.733,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,36,28,27,5,2,1,0,0,1,0,0,1,39,67,55,55,27,12,12,0,12,40.803796,42.08291594,0.710555801,261.09,7,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,103.62,521.1652238,5.297,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,35,29,28,3,3,1,0,0,0,0,0,0,38,67,55,55,26,12,12,0,12,40.273003,41.46184592,0.698942711,254.07,6,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,104.04,487.1929628,4.789,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,35,26,27,3,3,1,0,0,1,0,0,1,38,64,52,52,26,12,12,0,12,37.413382,40.73996011,0.718686738,254.08,6,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,104.04,507.1383404,4.552,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,38,29,32,3,2,1,0,0,0,0,0,0,42,71,56,56,27,15,15,0,15,38.357003,44.74704681,0.720180508,358.06,5,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,94.81,519.1980482,6.08,0
4.42,4.42,6.45,4.97,1.47,2.95,6.45,8.29,2.58,3.87,4.42,4.6,2.76,6.26,5.89,8.29,4.05,2.58,3.13,7.37,532,1,3,19918.2,342,47,29,0,0,3,0,0,0,0,32,64,147,9,0,0,33,27,25,3,3,2,0,0,0,0,0,0,36,63,53,53,26,10,10,0,10,39.408589,39.10707287,0.711171766,240.08,6,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,137.18,481.1493837,4.6,0
